bg,bg_cheese,counts,cps,detrad,detx,dety,exptime,flux,flux_bgsub,flux_bgsub_cheese,mag,mag_bgsub,mag_bgsub_cheese,response,t0,t0_data,t1,t1_data,t_mean
6.217376218307802,4.580682020738271,12.0,1.6678273553329055,275.1913919375757,174.0063018798828,242.9740447998047,8.285270427585543,3.435724351985785e-16,1.8898731789123118e-16,2.2968110183541764e-16,19.52462226809883,20.173586397032818,19.961854893651882,0.8687112385163686,992633421.995,992633423.945,992633431.995,992633429.355,992633426.4233333
8.500291413094548,6.327399401594648,10.0,1.3959254017830418,277.52697946942095,171.4859619140625,242.51171875,8.287905360852692,2.875606327673066e-16,7.628167205806887e-17,1.3028998113978923e-16,19.71784447444624,21.158617540904515,20.57739049788459,0.8645100428077319,992633431.995,992633432.345,992633441.995,992633437.495,992633434.9955
12.473215491891537,9.124690675755454,14.0,1.940800071133117,279.3928837888618,168.5137939453125,243.55665588378906,8.28569541682218,3.998048146534221e-16,8.969416466345034e-17,1.7294560916182787e-16,19.360048001399957,20.982757577005483,20.269894199964476,0.8707446612146196,992633441.995,992633443.99,992633451.995,992633450.965,992633447.4421428
9.216879711556652,6.946191723422344,15.0,2.084471165950743,279.37495461866035,167.34033203125,245.33958435058594,8.285587752882233,4.2940106018585306e-16,2.002468616897724e-16,2.567017251836689e-16,19.28251026999987,20.11075375478119,19.841096082446164,0.8686052730634531,992633451.995,992633453.3,992633461.995,992633461.955,992633458.0419998
9.189928081129663,6.966954747806936,20.0,2.808350534941351,278.5303079285072,167.08706665039062,247.256103515625,8.283207813157064,5.785202101979183e-16,3.499704469400574e-16,4.052548870982653e-16,18.95887171260787,19.50458962056685,19.34534739880249,0.8599410563621402,992633461.995,992633462.695,992633471.995,992633471.675,992633466.784
9.18141523755417,6.973307983336531,13.0,1.821962558992859,276.54701717538586,167.5171661376953,250.2335662841797,8.282992485277166,3.7532428715252893e-16,1.4698029887799775e-16,2.0189645329650712e-16,19.42865137986456,20.446520235514566,20.10184632646231,0.8615209885325465,992633471.995,992633473.61,992633481.995,992633481.845,992633476.9065382
10.03178256154997,7.491226040717384,12.0,1.6724537616059953,273.07760912786415,170.28834533691406,252.33843994140625,8.282068842002875,3.4452547489083504e-16,9.500482406036751e-17,1.5819611759771373e-16,19.521614700876366,20.920303905869012,20.366678498508296,0.8664518599607969,992633481.995,992633483.11,992633491.995,992633491.45,992633487.9220834
10.713330869179927,8.13332169048706,13.0,1.8065270729901572,271.2373078133095,172.1776580810547,252.80401611328125,8.279377243504172,3.721445770359724e-16,1.0558513734108601e-16,1.697785996244625e-16,19.437888814049565,20.80566107799074,20.289960683189776,0.8692718131225072,992633491.995,992633492.585,992633501.995,992633500.205,992633496.5646154
9.994931681295718,7.517314655061859,13.0,1.8032068125044594,269.61608136520863,174.56326293945312,252.1111602783203,8.285236428446611,3.714606033759186e-16,1.2295159049154536e-16,1.8455382861860712e-16,19.439886151332338,20.640332673151985,20.199360402971678,0.8703150214245151,992633501.995,992633503.17,992633511.995,992633511.64,992633506.9188461
10.066390016138977,7.462333669580494,9.0,1.2411897933962812,269.17115332528505,176.1610565185547,250.50338745117188,8.290098305313741,2.556850974396339e-16,5.5461645882037205e-18,7.025415569214587e-17,19.84540451095425,24.004686166988833,21.247988003829285,0.8747758375924656,992633511.995,992633512.255,992633521.995,992633519.005,992633514.9733334
